ORISPL_CODE,UNITID,NAME,STATE,FUEL,GAS,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
55522,CT03,Sundance Power Plant,AZ,NG,CO2,,1884.08,13503.224,7595.674,5126.134,8997.665,10419.915,13781.256,11859.095,7603.861,7933.982,9201.487,9526.712,3777.552,2788.551,14075.173,20713.867,2863.364
55522,CT03,Sundance Power Plant,AZ,NG,SO2,,19.029,136.341,76.67,51.758,90.834,105.2,139.151,119.69,76.782,80.114,92.919,96.202,38.148,28.167,142.12,209.175,28.91
55522,CT03,Sundance Power Plant,AZ,NG,NOX,,1548.955,5879.611,4031.883,3284.665,11314.237,14844.053,4904.132,5389.294,3399.651,3049.909,3639.229,4068.977,1879.884,1330.413,4261.09,5699.589,931.835
55522,CT03,Sundance Power Plant,AZ,NG,gen,,2719.57,18984.44,12282.67,9100.86,14407.32,16729.23,21500.89,18038.86,11785.45,12164.49,14180.05,14669.01,5656.27,4344.22,21888.29,30218.4,4345.87
55522,CT04,Sundance Power Plant,AZ,NG,CO2,,2115.877,13792.356,7917.069,5292.188,7427.906,8608.773,11726.479,11832.015,6964.413,8862.482,9883.178,8927.638,2816.057,3256.727,15214.417,17185.877,552.146
55522,CT04,Sundance Power Plant,AZ,NG,SO2,,21.365,139.244,79.929,53.429,74.953,86.907,118.399,119.457,70.327,89.494,99.793,90.17,28.428,32.885,153.637,173.527,5.577
55522,CT04,Sundance Power Plant,AZ,NG,NOX,,1095.282,6090.987,3806.178,3323.203,19831.931,19009.769,7565.222,5118.847,3354.447,3722.785,3898.921,3494.82,1346.424,1345.751,4224.927,4996.244,144.52
55522,CT04,Sundance Power Plant,AZ,NG,gen,,3315.66,22044.43,12665.36,8465.13,11209.6,13637.08,18723.16,18302.33,10491.33,13358.35,15105.56,13683.55,4099.52,4864.43,22150.44,25408.99,846.92
55522,CT05,Sundance Power Plant,AZ,NG,CO2,,2490.468,11269.291,8673.168,4966.136,7870.348,10953.451,9701.582,10441.87,7563.34,7182.678,9699.558,8970.239,3600.214,4078.805,12945.577,23721.555,3567.373
55522,CT05,Sundance Power Plant,AZ,NG,SO2,,25.15,113.784,87.578,50.144,79.478,110.594,97.956,105.455,76.37,72.517,97.935,90.576,36.353,41.195,130.718,239.519,36.028
55522,CT05,Sundance Power Plant,AZ,NG,NOX,,2106.294,5607.888,3982.554,4583.981,13594.213,20817.181,7601.779,4763.464,3536.573,3068.527,3320.071,3191.098,1434.442,1597.958,2760.82,5035.851,794.603
55522,CT05,Sundance Power Plant,AZ,NG,gen,,4080.82,19147.51,14906.71,8455.36,12300.04,17303.73,15406.59,16241.3,11664.5,11002.77,14866.6,13787.39,5290.54,6106.93,18901.27,34363.5,5351.88
55522,CT06,Sundance Power Plant,AZ,NG,CO2,,1832.845,10629.345,9107.632,3658.333,7161.223,10241.392,11507.176,10164.068,7062.076,7418.531,8200.87,8712.394,3291.033,2791.831,17506.59,13132.356,3893.671
55522,CT06,Sundance Power Plant,AZ,NG,SO2,,18.495,107.319,91.956,36.938,72.262,103.396,116.18,102.611,71.304,74.909,82.837,87.968,33.225,28.199,176.799,132.598,39.317
55522,CT06,Sundance Power Plant,AZ,NG,NOX,,1112.359,6062.773,4306.996,3890.032,17406.644,37565.355,7621.521,4270.815,3175.217,3261.024,3303.419,3579.087,1686.226,1611.799,4362.186,7360.87,1248.367
55522,CT06,Sundance Power Plant,AZ,NG,gen,,3027.6,18201.72,15838.47,6363.72,10609.38,16083.64,17758.09,15633.52,10811.46,11351.26,12581.42,13538.7,4851.99,4137.94,25821.39,19380.62,5866.82
55522,CT07,Sundance Power Plant,AZ,NG,CO2,,1646.952,8766.727,10829.507,2966.948,4682.794,8364.458,14523.61,11353.353,7130.721,7290.968,8926.868,9043.9,4099.738,3701.597,16755.084,20983.731,3781.557
55522,CT07,Sundance Power Plant,AZ,NG,SO2,,16.628,88.51,109.32,29.953,47.243,84.391,146.508,114.647,72.002,73.635,90.145,91.305,41.409,37.382,169.168,211.898,38.196
55522,CT07,Sundance Power Plant,AZ,NG,NOX,,1699.695,6991.139,5375.554,2658.905,9324.36,31212.532,7853.683,4844.512,3026.432,2930.039,3411.957,3535.227,1715.842,1608.781,4544.056,5657.867,1126.233
55522,CT07,Sundance Power Plant,AZ,NG,gen,,2703.86,14848.74,18387.47,5065.24,8029.03,14407.03,24608,17537.68,11040.22,11156.76,13668.83,13961.09,6103.36,5530.63,24495.09,30782.66,5685.24
55522,CT08,Sundance Power Plant,AZ,NG,CO2,,1699.546,7542.833,9559.346,2267.732,3830.354,8694.952,14268.248,10557.707,6399.634,7372.662,7642.891,7417.234,3195.82,4041.565,22249.42,21909.612,3941.226
55522,CT08,Sundance Power Plant,AZ,NG,SO2,,17.162,76.153,96.517,22.898,38.671,87.791,144.066,106.61,64.611,74.452,77.173,74.889,32.273,40.816,224.67,221.226,39.791
55522,CT08,Sundance Power Plant,AZ,NG,NOX,,1125.418,5453.681,4501.976,1698.188,7231.054,13045.682,9513.077,5584.307,3296.736,3257.165,3543.567,3235.787,1635.611,1826.153,5385.402,5694.854,1204.376
55522,CT08,Sundance Power Plant,AZ,NG,gen,,2635.34,11999.81,15353.01,3630.08,6083.91,13894.84,22680.75,16424.48,10765.41,11340.65,11603.8,11391.05,4740.83,6069.34,32427.22,31996.03,5903.89
55522,CT09,Sundance Power Plant,AZ,NG,CO2,,1089.962,8419.392,8860.499,3827.21,5410.578,6395.924,14118.212,10163.89,6556.869,7515.695,8204.63,8944.38,3461.713,3818.015,20926.615,25312.97,4753.14
55522,CT09,Sundance Power Plant,AZ,NG,SO2,,11.008,85.005,89.439,38.635,54.712,64.666,142.655,102.62,66.2,75.892,82.833,90.327,34.954,38.54,211.333,255.643,47.995
55522,CT09,Sundance Power Plant,AZ,NG,NOX,,832.524,4606.919,4530.141,3168.764,10526.617,7870.758,9093.761,5155.595,2899.804,2655.898,2670.034,3126.022,1295.439,1413.222,4426.766,5664.808,1316.455
55522,CT09,Sundance Power Plant,AZ,NG,gen,,1670.5,13183.81,13856.67,6057.42,8255.68,9977.87,22160.58,15684.29,9983.89,11348.74,12529.42,13801.32,5154.51,5771.26,30778.69,36610.02,7033.53
55522,CT10,Sundance Power Plant,AZ,NG,CO2,,1743.813,7741.105,9322.55,3709.56,5636.615,6652.67,14749.579,11035.103,5919.53,7445.347,8153.802,7430.504,4068.909,3803.245,18003.901,16341.564,1827.113
55522,CT10,Sundance Power Plant,AZ,NG,SO2,,17.602,78.159,94.126,37.461,56.858,67.167,148.893,111.419,59.768,75.172,82.322,75.035,41.082,38.407,181.803,165.03,18.445
55522,CT10,Sundance Power Plant,AZ,NG,NOX,,1348.342,4907.097,5099.042,3020.364,12882.213,7872.644,7270.068,4465.679,2775.536,2886.475,3079.033,3006.992,1813.216,1691.098,4848.849,4784.059,585.893
55522,CT10,Sundance Power Plant,AZ,NG,gen,,2596.87,12136.6,14715.08,5864.64,7847.81,10413.23,23321.02,17043.94,8973.34,11316.64,12417.39,11438.18,6046.96,5662.28,26487.87,23538.56,2679.1
55538,CT1A,"Escondido Energy Center, LLC",CA,NG,CO2,137.7,1819.753,4529.701,,,1434.101,1236.949,925.9,831.144,465.618,982.222,790.243,,,,,,
55538,CT1A,"Escondido Energy Center, LLC",CA,NG,SO2,1.392,18.376,45.725,,,14.457,12.487,9.344,8.398,4.45,9.39,7.976,,,,,,
55538,CT1A,"Escondido Energy Center, LLC",CA,NG,NOX,87.665,815.54,1133.53,,,9639.117,639.662,2165.874,487.401,209.021,597.158,6155.11,,,,,,
55538,CT1A,"Escondido Energy Center, LLC",CA,NG,gen,184.75,2109.5,5216.75,,,862.4,1491.54,718.31,686.77,362.76,652.26,714.56,,,,,,
55538,CT1B,"Escondido Energy Center, LLC",CA,NG,CO2,137.7,1819.753,4529.701,,,1434.101,1236.949,925.9,832.548,468.275,858.127,788.309,,,,,,
55538,CT1B,"Escondido Energy Center, LLC",CA,NG,SO2,1.392,18.376,45.725,,,14.457,12.487,9.344,8.411,4.473,8.209,7.957,,,,,,
55538,CT1B,"Escondido Energy Center, LLC",CA,NG,NOX,87.665,815.54,1133.53,,,9639.117,639.662,2165.874,488.821,210.41,597.205,6140.466,,,,,,
55538,CT1B,"Escondido Energy Center, LLC",CA,NG,gen,184.75,2109.5,5216.75,,,862.4,1491.54,718.31,686.77,362.76,651.97,712.8,,,,,,
55538,CTG1,"Escondido Energy Center, LLC",CA,NG,CO2,,,,,,,,,,,,,,11485.342,28005.378,19453.744,20670.64,3814.444
55538,CTG1,"Escondido Energy Center, LLC",CA,NG,SO2,,,,,,,,,,,,,,115.99,282.769,196.453,208.748,38.512
55538,CTG1,"Escondido Energy Center, LLC",CA,NG,NOX,,,,,,,,,,,,,,2504.939,3887.365,2952.654,2534.688,498.087
55538,CTG1,"Escondido Energy Center, LLC",CA,NG,gen,,,,,,,,,,,,,,19800.71,48334.89,32534.24,33080.45,6313.73
55540,1A,Chula Vista Energy Center,CA,NG,CO2,272.649,1857.104,8472.049,,,2656.3,813.79,944.311,2221.138,569.452,719.59,1583.57,341.86,571.7,765.908,3111.822,1176.826,166.211
55540,1A,Chula Vista Energy Center,CA,NG,SO2,2.722,18.746,85.542,,,26.777,8.224,9.53,22.418,5.544,7.267,15.991,3.45,5.775,7.735,31.421,11.883,1.678
55540,1A,Chula Vista Energy Center,CA,NG,NOX,112.883,665.92,1886.597,,,16861.998,830.967,863.254,1277.813,243.884,614.071,10935.919,3021.589,4842.666,3895.735,708.752,599.891,67.608
55540,1A,Chula Vista Energy Center,CA,NG,gen,290.25,1850.5,9050.59,,,1726.92,903.33,756.73,1988.59,527.38,558.22,1289.57,179.88,155.74,265.81,1999.62,822.48,105.11
55540,1B,Chula Vista Energy Center,CA,NG,CO2,272.649,1857.104,8472.049,,,2656.3,813.008,937.897,2221.522,541.875,705.746,1531.28,207.612,570.51,764.37,3093.44,1221.557,165.869
55540,1B,Chula Vista Energy Center,CA,NG,SO2,2.722,18.746,85.542,,,26.777,8.216,9.464,22.423,5.264,7.127,15.462,2.096,5.757,7.718,31.24,12.336,1.675
55540,1B,Chula Vista Energy Center,CA,NG,NOX,112.883,665.92,1886.597,,,16861.998,829.208,854.857,1276.375,235.088,601.77,10569.757,1800.562,4882.693,3886.14,704.819,679.495,67.27
55540,1B,Chula Vista Energy Center,CA,NG,gen,290.25,1850.5,8860.52,,,1686.28,885.59,746.74,1985.63,527.38,557.9,1245.51,93.67,149.47,266.84,1982.28,861.04,104.23
55541,1,Indigo Generation Facility,CA,NG,CO2,5987.625,18080.337,14766.136,15650.316,12283.715,11968.62,17199.339,25704.137,15341.405,12263.094,9196.113,13953.273,17980.288,13641.602,8998.698,6475.87,10509.78,311.893
55541,1,Indigo Generation Facility,CA,NG,SO2,60.446,182.539,149.085,158.016,124.035,120.816,173.649,259.544,154.898,123.832,92.869,140.886,181.546,137.754,90.86,65.392,106.116,3.152
55541,1,Indigo Generation Facility,CA,NG,NOX,2355.965,8459.494,10633.678,7333.102,6377.613,7951.534,6898.456,9557.105,6085.573,4814.764,4870.447,6114.875,6647.807,4847.994,3906.597,2913.281,3860.102,128.485
55541,1,Indigo Generation Facility,CA,NG,gen,10298.9,29013.99,22430.35,24664.84,19712.54,18367.11,27181.11,40528.19,25253.61,19789.3,14662.85,23256.96,30109.25,22934.02,15069.99,10760.87,17284.58,519.34
55541,2,Indigo Generation Facility,CA,NG,CO2,5047.693,19291.263,15238.777,16802.771,11550.39,11051.287,18082.641,25485.414,12446.007,15938.059,9462.753,12533.6,17680.813,13303.668,15126.594,7669.584,9280.523,293.981
55541,2,Indigo Generation Facility,CA,NG,SO2,50.968,194.759,153.858,169.637,116.605,111.558,182.584,257.314,125.645,160.935,95.545,126.57,178.536,134.33,152.764,77.455,93.715,2.967
55541,2,Indigo Generation Facility,CA,NG,NOX,2013.478,9099.719,7505.394,7541.735,6089.993,9957.687,7382.958,9071.455,5413.096,6872.07,4691.987,5264.988,6410.325,4666.226,5869.286,3355.58,3742.399,157.87
55541,2,Indigo Generation Facility,CA,NG,gen,8539.3,29713.46,23536.88,26784.74,18201.38,16919.07,28315.85,40150.13,20088.93,25488.5,14876.12,20576.48,29388.72,22077.3,25225.44,12623.16,15235.19,479.32
55541,3,Indigo Generation Facility,CA,NG,CO2,2831.251,18009.395,15731.119,16412.78,11937.143,11655.59,17710.503,24973.003,14492.648,12088.588,7327.994,12491.57,16868.56,14576.59,14972.883,7513.784,10285.967,321.973
55541,3,Indigo Generation Facility,CA,NG,SO2,28.59,181.823,158.818,165.702,120.518,117.673,178.821,252.155,146.337,122.057,73.996,126.124,170.325,147.181,151.195,75.873,103.873,3.251
55541,3,Indigo Generation Facility,CA,NG,NOX,1088.019,7931.039,8448.925,8029.851,5924.783,15348.727,7414.086,9454.102,6486.796,4728.22,3319.199,5255.883,5877.742,5585.435,6518.733,3433.448,3514.587,216.417
55541,3,Indigo Generation Facility,CA,NG,gen,5038.12,28822.41,24733.06,25860.57,19245.24,18275.68,27720.91,39500.51,23936.73,19754.64,11760.86,21148.59,28659.01,24884.39,25481.49,12750.43,16743.56,534.39
55542,1,Larkspur Energy Faciity,CA,NG,CO2,1517.148,16119.1,10491.226,12469.745,10006.868,7633.696,16322.156,21214.971,15881.682,14187.289,11974.044,22406.238,24980.624,22795.505,15457.879,13059.754,11115.63,1075.935
55542,1,Larkspur Energy Faciity,CA,NG,SO2,15.325,162.756,936.602,802.371,299.951,77.065,1939.317,214.199,160.364,143.235,120.903,226.261,252.275,230.183,156.093,131.859,112.235,10.864
55542,1,Larkspur Energy Faciity,CA,NG,NOX,578.944,5835.121,6190.679,5562.726,4925.599,3501.668,5395.099,7271.606,4628.529,4637.877,4417.512,6380.08,6920.486,6716.526,5147.177,4131.488,3447.603,371.335
55542,1,Larkspur Energy Faciity,CA,NG,gen,2630.67,26118.76,16417.46,19534.76,15934.12,11779.37,25158.04,33412.84,25812.72,23298.92,18753.25,37983.05,45251.68,38703.72,25579.7,22042.92,19069.77,1795.06
55542,2,Larkspur Energy Faciity,CA,NG,CO2,4444.087,14311.195,10206.791,11950.248,9428.446,7606.581,15516.737,20300.042,21743.127,15787.311,9825.875,20218.079,26530.674,24492.916,24436.49,15276.103,9792.432,902.153
55542,2,Larkspur Energy Faciity,CA,NG,SO2,44.866,287.008,985.451,932.772,95.18,76.793,1931.211,205.185,219.562,159.433,99.227,204.153,267.903,247.317,246.763,154.243,98.896,9.108
55542,2,Larkspur Energy Faciity,CA,NG,NOX,1829.717,5105.087,5073.386,5672.655,4746.426,3540.338,5286.066,7277.961,6391.24,5003.824,3417.363,6049.385,7782.189,6978.934,6986.645,5897.771,2934.747,295.463
55542,2,Larkspur Energy Faciity,CA,NG,gen,7637.42,24473.49,16075.16,18783.89,14979.28,11674.52,24075.04,31813.62,35481.93,25483.53,15524.32,33755.78,45021.05,41392.57,41577.15,25707.82,16385.12,1500.64
55544,GT1,Klamath Energy LLC,OR,NG,CO2,,865.801,2310.873,2285.885,1206.539,6231.237,3882.488,31420.269,6622.783,900.06,4537.201,2674.834,7033.582,5950.916,5892.591,8794.891,8353.035,669.681
55544,GT1,Klamath Energy LLC,OR,NG,SO2,,8.738,23.338,23.087,12.18,62.906,39.207,315.709,56.232,9.09,45.817,27.01,71.047,60.089,59.49,89,84.884,6.761
55544,GT1,Klamath Energy LLC,OR,NG,NOX,,1342.704,3172.214,3806.118,685.771,2109.013,1547.887,123968.115,2239.088,400.152,3105.712,2093.543,3522.877,2993.302,2351.139,3558.692,3240.486,296.123
55544,GT1,Klamath Energy LLC,OR,NG,gen,,1414.72,3480.43,3635.57,1987.08,10048.6,6392.63,6772.49,12042.83,1556.37,7712.66,3626.39,10348.89,9215.67,9410.4,13421.51,12782.29,1011.2
55544,GT2,Klamath Energy LLC,OR,NG,CO2,,854.529,2104,2290.836,1094.431,6247.628,4004.412,29486.63,6784.994,823.88,4085.782,2473,8005.384,4800.439,1674.627,8423.524,8131.737,614.896
55544,GT2,Klamath Energy LLC,OR,NG,SO2,,8.627,21.239,23.128,11.045,63.075,40.434,296.144,57.461,8.322,41.256,24.979,80.841,48.488,16.913,85.25,82.629,6.212
55544,GT2,Klamath Energy LLC,OR,NG,NOX,,1150.656,3064.88,4363.383,596.571,2266.008,1674.858,20464.102,2334.091,331.226,3168.7,1880.18,4440.706,2533.999,977.458,3778.588,3445.409,317.099
55544,GT2,Klamath Energy LLC,OR,NG,gen,,1418.23,3204.27,3441.96,1811.53,10074.03,6579.78,6517.07,12298.26,1465.66,6986.85,3523.08,11652.97,7499.83,2536.16,12909.47,12431.39,940.71
55544,GT3,Klamath Energy LLC,OR,NG,CO2,,826.049,2568.003,2039.707,775.377,6360.781,3936.354,24890.706,6053.652,953.843,4513.629,2853.68,6661.684,6561.436,6521.899,7528.191,7638.955,414.195
55544,GT3,Klamath Energy LLC,OR,NG,SO2,,8.341,25.926,20.597,7.835,64.222,39.759,250.003,53.314,9.63,45.573,28.819,67.281,66.251,65.849,76.203,77.621,4.182
55544,GT3,Klamath Energy LLC,OR,NG,NOX,,2542.247,3268.447,6833.285,544.81,2190.977,2024.48,16430.438,2131.368,474.05,2977.42,1931.789,4034.473,7090.701,4332.045,4577.154,3084.569,148.981
55544,GT3,Klamath Energy LLC,OR,NG,gen,,1458.19,2881.41,2704.15,1266.89,10506.14,6765.97,5694.77,10947.69,1706.16,7841.2,4511.16,10728.33,10604.8,10850.91,12503.01,12623.11,638.88
55544,GT4,Klamath Energy LLC,OR,NG,CO2,,889.633,1594.893,2280.646,783.89,6134.387,4022.799,27760.618,5642.736,813.174,3692.505,2687.594,7830.776,4796.35,5234.092,6297.514,6595.104,437.835
55544,GT4,Klamath Energy LLC,OR,NG,SO2,,8.987,16.104,23.026,7.917,61.912,40.608,278.714,49.927,8.219,37.282,27.156,79.064,48.434,52.871,63.747,67.019,4.423
55544,GT4,Klamath Energy LLC,OR,NG,NOX,,1274.72,2184.986,1775.303,513.921,2085.571,1669.209,18026.908,2208.606,335.33,3622.049,2535.784,3547.375,2397.881,2192.537,2616.577,2481.63,194.494
55544,GT4,Klamath Energy LLC,OR,NG,gen,,1550.56,2395.99,3030.03,1277,10264.04,6851.74,6330.7,10376.08,1481.1,6486.79,4286.07,12858.95,7921.41,8838.56,10564.76,10991.84,674.33
55622,U1,West Valley Generation Project,UT,NG,CO2,,50835.583,125757.828,77249.26,41789.845,59907.946,89383.636,54359.175,27966.53,24342.179,28560.995,50739.265,66712.563,15152.205,13169.711,16415.797,8565.82,2240.403
55622,U1,West Valley Generation Project,UT,NG,SO2,,513.254,1269.615,779.905,421.938,604.867,902.356,548.814,282.402,245.806,288.453,512.49,673.842,153.007,132.974,165.77,86.5,22.614
55622,U1,West Valley Generation Project,UT,NG,NOX,,16752.005,33205.393,21973.392,12107.253,15048.671,20368.157,21333.016,8193.413,6767.918,7055.058,10008.753,10823.558,4434.863,3562.394,5064.2,2877.828,771.156
55622,U1,West Valley Generation Project,UT,NG,gen,,73315.73,127095.64,81676.99,66896.84,95647.54,138305.54,87264.9,47112.66,40539.16,41919.75,60626.07,75860.75,24693.75,21410.96,25011.55,12676.92,3396.95
55622,U2,West Valley Generation Project,UT,NG,CO2,,42875.857,117543.347,77801.873,39636.813,51324.643,85733.527,65493.69,32250.495,20975.265,22350.516,42440.047,54054.441,10283.139,10711.286,10750.936,13653.485,2229.902
55622,U2,West Valley Generation Project,UT,NG,SO2,,432.847,1186.74,785.507,400.163,518.193,865.586,661.287,325.665,211.811,225.732,428.625,545.976,103.826,108.178,108.556,137.872,22.516
55622,U2,West Valley Generation Project,UT,NG,NOX,,13687.759,28845.309,21487.274,11582.671,14215.395,21992.026,22132.3,10883.156,6175.196,6290.161,10811.286,10796.813,3141.888,2934.84,3231.905,4484.424,816.894
55622,U2,West Valley Generation Project,UT,NG,gen,,67920.53,128222.17,83097.42,68764.21,85461.23,131402.5,106877.74,54785.19,35722.78,33711.69,53694.28,62497.68,16922.93,17828.91,16854.13,20317.42,3432.86
55622,U3,West Valley Generation Project,UT,NG,CO2,1740.186,59194.243,125792.789,91675.535,45848.072,57628.98,87983.768,41369.609,25931.056,21282.197,23301.945,45064.498,66843.005,16180.834,14614.174,15077.035,14134.365,2219.64
55622,U3,West Valley Generation Project,UT,NG,SO2,17.571,597.613,1270.029,925.588,462.887,581.822,888.249,417.676,261.87,214.898,235.321,455.144,675.201,163.349,147.578,152.262,142.749,22.416
55622,U3,West Valley Generation Project,UT,NG,NOX,5386.998,19179.113,32243.529,25488.82,12178.182,15641.062,21958.917,14112.054,8364.877,6085.462,6169.829,9456.483,13846.382,5036.605,4204.254,4662.222,4990.162,858.832
55622,U3,West Valley Generation Project,UT,NG,gen,2896.61,87655.03,128628.53,97074.09,79422.64,91699.95,131697.98,65699.99,44013.66,36282.18,35405.56,56370.58,79286.07,27802.73,25441.6,23919.39,22331.92,3416.7
55622,U4,West Valley Generation Project,UT,NG,CO2,2792.776,59530.371,85056.305,68691.96,44825.631,57459.683,89037.207,55163.592,29972.929,21250.82,23301.428,45647.763,63603.904,16158.808,12599.338,13029.594,14254.763,2034.066
55622,U4,West Valley Generation Project,UT,NG,SO2,28.193,601.03,858.782,693.575,452.561,580.113,898.923,557.011,302.68,214.622,235.3,461.023,642.432,163.272,127.23,131.585,143.972,20.542
55622,U4,West Valley Generation Project,UT,NG,NOX,8644.853,19656.958,23145.185,18665.685,13124.767,16343.81,22285.708,20462.784,9657.615,5846.784,5928.119,9999.334,12792.452,4876.119,3585.169,3910.832,5082.525,867.193
55622,U4,West Valley Generation Project,UT,NG,gen,5426.87,88887.4,85412.31,72377.26,71997.32,99282.5,136709.21,89826.93,50737.1,36340.7,35339.37,57731.81,74345.05,27064.98,20728.94,20205.12,20501.38,3084.78
55622,U5,West Valley Generation Project,UT,NG,CO2,,33463.822,122169.933,67283.432,41935.663,61158.28,92789.896,51835.45,25448.848,19590.977,20768.466,47062.04,62193.926,13229.072,13144.49,12115.389,11514.013,2086.549
55622,U5,West Valley Generation Project,UT,NG,SO2,,337.847,1233.458,679.28,423.387,617.445,936.803,523.374,256.996,197.83,209.723,475.37,628.213,133.599,132.739,122.355,116.268,21.062
55622,U5,West Valley Generation Project,UT,NG,NOX,,11388.363,34129.496,18263.767,10954.568,15527.978,19914.244,18818.123,8710.473,6309.862,6236.402,11754.875,14224.562,3942.524,3776.501,3811.723,4270.713,820.358
55622,U5,West Valley Generation Project,UT,NG,gen,,48563,123877.03,70924.75,68025.76,99264.93,145870.23,85845.51,43543.79,33939.32,31880.81,58758.5,73723.38,22233.91,21967.19,19137.77,17062.09,3220.03
55625,UNIT1,Creed Energy Center,CA,NG,CO2,,,5948.425,5863.775,6015.125,6936.725,7979.325,9931.066,7430.529,4710.29,3455.858,7299.554,8362.034,7309.924,8153.271,5741.284,5977.564,980.183
55625,UNIT1,Creed Energy Center,CA,NG,SO2,,,60.058,59.234,60.72,70.044,80.566,101.124,80.398,47.561,34.905,73.718,84.444,73.825,82.299,57.979,60.34,9.896
55625,UNIT1,Creed Energy Center,CA,NG,NOX,,,1694.608,1460.972,2165.564,2110.981,2598.242,2641.824,2030.892,1230.81,1511.258,2527.538,3681.487,2711.668,2629.715,2367.94,2200.274,313.298
55625,UNIT1,Creed Energy Center,CA,NG,gen,,,10003.5,10463.5,9803.5,11809.75,13584,16930.74,12769.96,7908.76,5123.31,11008.05,13537.69,11628.06,13301.59,9111.58,8747.27,1468.97
55626,UNIT1,Lambie Energy Center,CA,NG,CO2,,,6620.9,9426.575,9595.575,7441.625,9083.325,10330.653,8346.93,4668.842,3920.883,6880.378,7657.264,7402.273,7465.268,6389.899,6224.933,825.519
55626,UNIT1,Lambie Energy Center,CA,NG,SO2,,,66.84,95.183,96.862,75.141,91.689,105.185,90.337,47.152,39.576,69.479,77.333,74.744,75.37,64.531,62.859,8.335
55626,UNIT1,Lambie Energy Center,CA,NG,NOX,,,1658.885,2644.43,3300.089,1924.595,2675.95,2950.481,2300.864,1510.756,1795.726,2425.939,3148.494,2448.276,2465.911,2402.629,2041.344,286.334
55626,UNIT1,Lambie Energy Center,CA,NG,gen,,,10881.75,16202.25,16177.5,12742.25,15467.75,17595.53,14299.54,7762.63,5763.09,10259.78,12369.48,11701.66,12061.72,10080.1,9056.89,1247.27
55627,UNIT1,Goose Haven Energy Center,CA,NG,CO2,,,6231.875,6715.1,3492.6,7214.025,9203.775,9803.937,7306.068,4666.958,4142.971,7210.734,8286.871,7712.236,7735.51,6004.92,6584.321,954.87
55627,UNIT1,Goose Haven Energy Center,CA,NG,SO2,,,62.915,67.79,35.266,72.831,92.917,99.798,79.509,47.132,41.832,72.806,83.681,77.87,78.1,60.625,66.49,9.642
55627,UNIT1,Goose Haven Energy Center,CA,NG,NOX,,,1506.231,1997.022,1226.476,1820.051,2296.977,2926.369,2595.075,1377.343,2652.126,2836.081,2963.681,2732.942,2695.396,2479.909,2424.337,337.321
55627,UNIT1,Goose Haven Energy Center,CA,NG,gen,,,10426.25,11260.75,5847.75,12230.75,15408.25,16348.73,12216.54,7590.93,5698.33,10678.48,13153.29,12066.39,12197.8,9327.76,9506.81,1431.15
55645,CT-01,Blue Spruce Energy Center,CO,NG,CO2,,,112819.422,58382.648,101468.316,106409.754,194842.707,144458.316,167879.74,155035.35,116261.194,69676.584,130084.632,113048.319,137745.658,75083.738,94835.205,6737.131
55645,CT-01,Blue Spruce Energy Center,CO,NG,SO2,,,1792.552,589.456,2460.055,2203.96,7662.637,1507.012,1910.555,1577.587,1882.365,757.43,1400.165,1444.187,1436.204,780.742,957.537,68.023
55645,CT-01,Blue Spruce Energy Center,CO,NG,NOX,,,56357.422,30316.968,57598.224,83814.582,219633.781,98149.934,86679.565,83973.48,59243.555,37363.854,71938.407,61670.25,82483.069,37976.617,46633.31,3510.249
55645,CT-01,Blue Spruce Energy Center,CO,NG,gen,,,166739.51,87061.78,150271.34,129918.08,263812.61,211115.11,240564.53,223338.61,162050.89,97990.78,179744.13,158450.48,194160.31,105202.74,132258.75,9272.27
55645,CT-02,Blue Spruce Energy Center,CO,NG,CO2,,,85847.796,44861.14,72401.969,74866.252,158817.051,138454.447,125480.03,111424.576,95001.174,40890.04,90333.553,106108.776,155769.445,61961.142,83248.014,8854.915
55645,CT-02,Blue Spruce Energy Center,CO,NG,SO2,,,866.705,5439.746,5484.398,1051.378,2660.251,3388.806,1430.946,1137.499,1755.543,439.501,999.138,1328.605,1587.543,648.916,840.528,89.413
55645,CT-02,Blue Spruce Energy Center,CO,NG,NOX,,,43583.889,28694.85,44285.677,47847.499,171691.888,83299.271,66579.517,70593.612,49059.077,21769.685,46619.818,57617.056,81262.047,36889.755,44279.891,4712.944
55645,CT-02,Blue Spruce Energy Center,CO,NG,gen,,,130966.71,63239.92,104482.09,102258.71,214839.39,200690.62,183719.92,162101.42,133330.91,58236.35,127346.88,152165.51,218240.4,85769.53,115784.76,11850.03
55656,CT001,Pastoria Energy Facility,CA,NG,CO2,,,,,224418.025,705889.308,720307.726,667884.599,729530.48,637528.567,432509.68,611203.604,709988.63,734522.778,726668.233,676091.148,402562.236,85080.711
55656,CT001,Pastoria Energy Facility,CA,NG,SO2,,,,,2265.775,7126.781,7272.306,6668.195,7365.682,6436.964,4366.906,6171.123,7168.493,7416.215,7336.923,6826.268,4064.529,859.029
55656,CT001,Pastoria Energy Facility,CA,NG,NOX,,,,,24073.289,66951.407,78518.598,76009.285,71365.238,65959.162,53379.151,62958.484,66865.971,69440.854,81707.587,74388.414,44400.379,8222.63
